 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  xy  xz  yz
  0.638275  2.316338  0.000000        14        16        14  3.551047  0.000001  0.000004  0.000000  0.000001  0.000000  0.000000
  1.686870  1.710932  0.000000        14        16        14  3.551064  0.000003  0.000003  0.000000  0.000001  0.000000  0.000000
  1.367733  1.158169  0.000000        14        16        14  3.551064  0.000001  0.000004  0.000000  0.000001  0.000000  0.000000
  0.319138  1.763576  0.000000        14        16        14  3.551066  0.000003  0.000003  0.000000  0.000001  0.000000  0.000000
  1.686870  2.921745  0.000000        14        16        14  3.551119  0.000005  0.000002  0.000000 -0.000002  0.000000  0.000000
  0.319138  0.552763  0.000000        14        16        14  3.551129  0.000005  0.000002  0.000000 -0.000002  0.000000  0.000000
  1.960417  3.184965  0.000000        14        15        13  3.551378  0.088254  1.440302  0.000000  0.184672  0.000000  0.000000
  0.045591  0.289542  0.000000        14        15        13  3.551420  0.088244  1.440329  0.000000  0.184692  0.000000  0.000000
  1.778052  3.290253  0.000000        14        15        13  3.551462  0.935012  0.590907  0.000000  0.677190  0.000000  0.000000
  0.273547  2.421626  0.000000        14        15        13  3.551469  1.281783  0.194259  0.000000  0.492963  0.000000  0.000000
  1.960417  1.447711  0.000000        14        15        13  3.551470  0.040734  1.440611  0.000000 -0.228954  0.000000  0.000000
  0.227955  0.184254  0.000000        14        15        13  3.551479  0.935042  0.590890  0.000000  0.677207  0.000000  0.000000
  1.778052  1.342423  0.000000        14        15        13  3.551481  0.869872  0.590709  0.000000 -0.699032  0.000000  0.000000
  0.227955  2.132084  0.000000        14        15        13  3.551507  0.869909  0.590720  0.000000 -0.699060  0.000000  0.000000
  0.045591  2.026796  0.000000        14        15        13  3.551515  0.040753  1.440542  0.000000 -0.229009  0.000000  0.000000
  1.732461  1.052881  0.000000        14        15        13  3.551524  1.281616  0.194310  0.000000  0.493010  0.000000  0.000000
  1.367733  2.737490  0.000000        14        16        14  3.551525  0.003807  0.002507  0.000000 -0.001485  0.000000  0.000000
  0.638275  0.737017  0.000000        14        16        14  3.551529  0.003976  0.002616  0.000000 -0.001550  0.000000  0.000000
  0.273547  2.211050  0.000000        14        15        13  3.551538  1.264593  0.193911  0.000000 -0.468929  0.000000  0.000000
  1.686870  2.079440  0.000000        14        16        14  3.551563  0.002091  0.001898  0.000000  0.001365  0.000000  0.000000
  0.319138  1.395067  0.000000        14        16        14  3.551576  0.002381  0.002163  0.000000  0.001555  0.000000  0.000000
  1.732461  1.263457  0.000000        14        15        13  3.551581  1.264480  0.193954  0.000000 -0.468982  0.000000  0.000000
  1.686870  2.553236  0.000000        14        16        14  3.551613  0.004033  0.002163  0.000000 -0.001294  0.000000  0.000000
  0.957413  2.132084  0.000000        14        16        14  3.551632  0.002431  0.003682  0.000000 -0.000319  0.000000  0.000000
  0.319138  0.921271  0.000000        14        16        14  3.551641  0.003977  0.002130  0.000000 -0.001275  0.000000  0.000000
  1.367733  1.895186  0.000000        14        16        14  3.551646  0.003614  0.002468  0.000000  0.000381  0.000000  0.000000
  1.048595  1.342423  0.000000        14        16        14  3.551656  0.002455  0.003720  0.000000 -0.000321  0.000000  0.000000
  0.638275  1.579321  0.000000        14        16        14  3.551660  0.003540  0.002420  0.000000  0.000374  0.000000  0.000000
  0.957413  2.500592  0.000000        14        16        14  3.551818  0.001033  0.004305  0.000000  0.000809  0.000000  0.000000
  1.048595  0.973915  0.000000        14        16        14  3.551825  0.001072  0.004468  0.000000  0.000839  0.000000  0.000000
  0.319138  1.763576  0.000000        14        15        13  3.553860  0.000003  0.000002  0.000000  0.000001  0.000000  0.000000
  1.367733  1.158169  0.000000        14        15        13  3.553872  0.000001  0.000004  0.000000  0.000001  0.000000  0.000000
  1.686870  1.710932  0.000000        14        15        13  3.553883  0.000003  0.000002  0.000000  0.000001  0.000000  0.000000
  0.638275  2.316338  0.000000        14        15        13  3.553888  0.000001  0.000004  0.000000  0.000000  0.000000  0.000000
  0.319138  0.552763  0.000000        14        15        13  3.553927  0.000004  0.000002  0.000000 -0.000002  0.000000  0.000000
  1.686870  2.921745  0.000000        14        15        13  3.553957  0.000004  0.000002  0.000000 -0.000002  0.000000  0.000000
  0.364729  1.474033  0.000000        14        15        14  3.554454  0.783899  0.561960  0.000000  0.395606  0.000000  0.000000
  1.641279  2.000474  0.000000        14        15        14  3.554456  0.783919  0.561865  0.000000  0.395607  0.000000  0.000000
  1.458915  2.737490  0.000000        14        15        14  3.554557  1.074703  0.767066  0.000000 -0.503518  0.000000  0.000000
  0.547093  0.737017  0.000000        14        15        14  3.554579  1.074726  0.767108  0.000000 -0.503502  0.000000  0.000000
  0.364729  0.842305  0.000000        14        15        14  3.554587  1.275647  0.562502  0.000000 -0.387192  0.000000  0.000000
  1.641279  2.632202  0.000000        14        15        14  3.554592  1.275587  0.562427  0.000000 -0.387224  0.000000  0.000000
  1.458915  1.895186  0.000000        14        15        14  3.554668  0.885715  0.767483  0.000000  0.242985  0.000000  0.000000
  0.547093  1.579321  0.000000        14        15        14  3.554681  0.885753  0.767472  0.000000  0.242911  0.000000  0.000000
  0.911822  2.211050  0.000000        14        15        14  3.554710  0.587253  1.069423  0.000000  0.068174  0.000000  0.000000
  1.094186  1.263457  0.000000        14        15        14  3.554738  0.587281  1.069351  0.000000  0.068178  0.000000  0.000000
  0.911822  2.421626  0.000000        14        15        14  3.554815  0.276832  1.072202  0.000000  0.103104  0.000000  0.000000
  1.094186  1.052881  0.000000        14        15        14  3.554832  0.276857  1.072156  0.000000  0.103121  0.000000  0.000000
  0.410320  1.395067  0.000000        14        15        13  3.556171  0.843214  0.846031  0.000000  0.493538  0.000000  0.000000
  0.592684  1.500355  0.000000        14        15        13  3.556179  1.309363  0.662227  0.000000  0.139635  0.000000  0.000000
  1.413324  1.974152  0.000000        14        15        13  3.556192  1.309371  0.662210  0.000000  0.139609  0.000000  0.000000
  1.595688  2.079440  0.000000        14        15        13  3.556209  0.843199  0.846056  0.000000  0.493549  0.000000  0.000000
  0.592684  0.815983  0.000000        14        15        13  3.556221  1.252144  0.661375  0.000000 -0.301367  0.000000  0.000000
  0.410320  0.921271  0.000000        14        15        13  3.556228  1.065296  0.844981  0.000000 -0.407890  0.000000  0.000000
  1.003004  1.263457  0.000000        14        15        13  3.556230  0.703942  1.272151  0.000000 -0.212076  0.000000  0.000000
  1.003004  2.211050  0.000000        14        15        13  3.556237  0.703965  1.272173  0.000000 -0.212078  0.000000  0.000000
  1.413324  2.658525  0.000000        14        15        13  3.556240  1.252152  0.661448  0.000000 -0.301366  0.000000  0.000000
  1.595688  2.553236  0.000000        14        15        13  3.556240  1.065387  0.845054  0.000000 -0.407951  0.000000  0.000000
  1.003004  1.052881  0.000000        14        15        13  3.556412  0.420706  1.272161  0.000000  0.248685  0.000000  0.000000
  1.003004  2.421626  0.000000        14        15        13  3.556428  0.420731  1.272163  0.000000  0.248707  0.000000  0.000000
  0.045591  0.289542  0.000000        14        16        14  3.557774  0.108254  1.432096  0.000000 -0.078116  0.000000  0.000000
  0.045591  2.026796  0.000000        14        16        14  3.557789  0.020899  1.432394  0.000000  0.026785  0.000000  0.000000
  0.227955  0.184254  0.000000        14        16        14  3.557811  1.161834  0.375091  0.000000  0.534542  0.000000  0.000000
  1.960417  3.184965  0.000000        14        16        14  3.557830  0.108152  1.432098  0.000000 -0.078125  0.000000  0.000000
  1.960417  1.447711  0.000000        14        16        14  3.557839  0.020877  1.432473  0.000000  0.026784  0.000000  0.000000
  1.778052  3.290253  0.000000        14        16        14  3.557850  1.161815  0.375075  0.000000  0.534584  0.000000  0.000000
  0.227955  2.132084  0.000000        14        16        14  3.557855  1.063274  0.374757  0.000000 -0.567073  0.000000  0.000000
  1.732461  1.052881  0.000000        14        16        14  3.557866  1.048899  0.399647  0.000000  0.625025  0.000000  0.000000
  0.273547  2.421626  0.000000        14        16        14  3.557886  1.048932  0.399726  0.000000  0.625133  0.000000  0.000000
  1.778052  1.342423  0.000000        14        16        14  3.557897  1.063248  0.374783  0.000000 -0.567117  0.000000  0.000000
  1.732461  1.263457  0.000000        14        16        14  3.557928  1.037488  0.399682  0.000000 -0.580899  0.000000  0.000000
  0.273547  2.211050  0.000000        14        16        14  3.557952  1.037591  0.399702  0.000000 -0.580994  0.000000  0.000000
  0.364729  0.421152  0.000000        14        15        13  3.559061  0.000008  0.000004  0.000000 -0.000002  0.000000  0.000000
  1.641279  3.053355  0.000000        14        15        13  3.559069  0.000007  0.000003  0.000000 -0.000002  0.000000  0.000000
  0.182364  0.526441  0.000000        14        15        13  3.559086  0.000006  0.000005  0.000000 -0.000003  0.000000  0.000000
  1.823644  2.948067  0.000000        14        15        13  3.559103  0.000006  0.000005  0.000000 -0.000003  0.000000  0.000000
  0.182364  1.789898  0.000000        14        15        13  3.559181  0.000004  0.000005  0.000000  0.000003  0.000000  0.000000
  1.823644  1.684610  0.000000        14        15        13  3.559201  0.000004  0.000004  0.000000  0.000002  0.000000  0.000000
  1.458915  1.263457  0.000000        14        15        13  3.559232  0.000003  0.000006  0.000000 -0.000000  0.000000  0.000000
  0.547093  2.211050  0.000000        14        15        13  3.559252  0.000003  0.000006  0.000000 -0.000000  0.000000  0.000000
  1.458915  1.052881  0.000000        14        15        13  3.559282  0.000002  0.000006  0.000000  0.000001  0.000000  0.000000
  0.547093  2.421626  0.000000        14        15        13  3.559283  0.000003  0.000007  0.000000  0.000002  0.000000  0.000000
  0.364729  1.895186  0.000000        14        15        13  3.559298  0.000005  0.000003  0.000000  0.000001  0.000000  0.000000
  1.641279  1.579322  0.000000        14        15        13  3.559325  0.000005  0.000003  0.000000  0.000001  0.000000  0.000000
  0.045591  0.289542  0.000000        14        16        13  3.559372  0.000005  0.000090  0.000000  0.000005  0.000000  0.000000
  1.960417  3.184965  0.000000        14        16        13  3.559406  0.000007  0.000063  0.000000  0.000006  0.000000  0.000000
  0.045591  2.026796  0.000000        14        16        13  3.559423  0.000001  0.000113  0.000000 -0.000009  0.000000  0.000000
  0.227955  0.184254  0.000000        14        16        13  3.559431  0.000179  0.000078  0.000000  0.000101  0.000000  0.000000
  0.227955  2.132084  0.000000        14        16        13  3.559451  0.000017  0.000008  0.000000 -0.000011  0.000000  0.000000
  1.778052  3.290253  0.000000        14        16        13  3.559451  0.000172  0.000074  0.000000  0.000096  0.000000  0.000000
  1.960417  1.447711  0.000000        14        16        13  3.559457  0.000002  0.000113  0.000000 -0.000006  0.000000  0.000000
  0.273547  2.421626  0.000000        14        16        13  3.559480  0.000181  0.000045  0.000000  0.000087  0.000000  0.000000
  1.732461  1.052881  0.000000        14        16        13  3.559485  0.000223  0.000058  0.000000  0.000109  0.000000  0.000000
  1.778052  1.342423  0.000000        14        16        13  3.559496  0.000017  0.000009  0.000000 -0.000012  0.000000  0.000000
  1.732461  1.263457  0.000000        14        16        13  3.559520  0.000035  0.000006  0.000000 -0.000013  0.000000  0.000000
  0.273547  2.211050  0.000000        14        16        13  3.559551  0.000004  0.000002  0.000000 -0.000001  0.000000  0.000000
  0.866231  1.552999  0.000000        14        15        13  3.562336  2.245357  1.587775  0.000000 -0.507108  0.000000  0.000000
  1.139777  1.921508  0.000000        14        15        13  3.562340  2.245432  1.587794  0.000000 -0.507119  0.000000  0.000000
  0.911822  1.526677  0.000000        14        15        13  3.562364  2.182842  1.650568  0.000000 -0.543232  0.000000  0.000000
  1.094186  1.947830  0.000000        14        15        13  3.562384  2.182877  1.650554  0.000000 -0.543216  0.000000  0.000000
  0.227955  1.131847  0.000000        14        15        13  3.562446  1.411502  1.600968  0.000000  0.144631  0.000000  0.000000
  1.778052  2.342660  0.000000        14        15        13  3.562449  1.411550  1.600945  0.000000  0.144648  0.000000  0.000000
  1.778052  2.290016  0.000000        14        15        13  3.562530  1.287577  1.600819  0.000000  0.326436  0.000000  0.000000
  0.227955  1.184491  0.000000        14        15        13  3.562532  1.287534  1.600847  0.000000  0.326440  0.000000  0.000000
  1.139777  2.711169  0.000000        14        15        13  3.562602  1.432900  1.587544  0.000000  0.157020  0.000000  0.000000
  0.866231  0.763339  0.000000        14        15        13  3.562617  1.432878  1.587473  0.000000  0.157050  0.000000  0.000000
  0.364729  0.421152  0.000000        14        16        14  3.562638  0.000009  0.000003  0.000000 -0.000003  0.000000  0.000000
  1.094186  2.684846  0.000000        14        15        13  3.562639  1.243658  1.650260  0.000000  0.301154  0.000000  0.000000
  1.641279  3.053355  0.000000        14        16        14  3.562640  0.000008  0.000003  0.000000 -0.000003  0.000000  0.000000
  0.911822  0.789661  0.000000        14        15        13  3.562643  1.243650  1.650187  0.000000  0.301167  0.000000  0.000000
  1.823644  2.948067  0.000000        14        16        14  3.562647  0.000006  0.000005  0.000000 -0.000004  0.000000  0.000000
  0.182364  0.526441  0.000000        14        16        14  3.562668  0.000006  0.000005  0.000000 -0.000003  0.000000  0.000000
  0.501502  1.710932  0.000000        14        15        14  3.562717  0.625179  1.079245  0.000000  0.244324  0.000000  0.000000
  1.504506  1.763576  0.000000        14        15        14  3.562733  0.625180  1.079219  0.000000  0.244359  0.000000  0.000000
  1.823644  1.684610  0.000000        14        16        14  3.562755  0.000004  0.000004  0.000000  0.000003  0.000000  0.000000
  0.273547  0.737017  0.000000        14        15        14  3.562765  1.643772  0.508153  0.000000 -0.329774  0.000000  0.000000
  0.182364  1.789898  0.000000        14        16        14  3.562774  0.000005  0.000005  0.000000  0.000003  0.000000  0.000000
  1.732461  2.737491  0.000000        14        15        14  3.562778  1.643683  0.508125  0.000000 -0.329732  0.000000  0.000000
  0.775048  2.184728  0.000000        14        15        14  3.562810  0.750311  0.953337  0.000000  0.316889  0.000000  0.000000
  0.501502  0.605407  0.000000        14        15        14  3.562814  1.077659  1.079238  0.000000 -0.656624  0.000000  0.000000
  0.547093  2.211050  0.000000        14        16        14  3.562818  0.000003  0.000007  0.000000 -0.000001  0.000000  0.000000
  1.458915  1.263457  0.000000        14        16        14  3.562826  0.000002  0.000007  0.000000 -0.000001  0.000000  0.000000
  1.504506  2.869101  0.000000        14        15        14  3.562829  1.077687  1.079165  0.000000 -0.656627  0.000000  0.000000
  1.230959  1.289779  0.000000        14        15        14  3.562831  0.750386  0.953306  0.000000  0.316908  0.000000  0.000000
  0.547093  2.421626  0.000000        14        16        14  3.562881  0.000002  0.000008  0.000000  0.000002  0.000000  0.000000
  1.458915  1.052881  0.000000        14        16        14  3.562890  0.000002  0.000007  0.000000  0.000002  0.000000  0.000000
  1.641279  1.579322  0.000000        14        16        14  3.562893  0.000006  0.000003  0.000000  0.000002  0.000000  0.000000
  0.364729  1.895186  0.000000        14        16        14  3.562898  0.000005  0.000003  0.000000  0.000001  0.000000  0.000000
  0.273547  1.579321  0.000000        14        15        14  3.563008  0.793075  0.507732  0.000000  0.267775  0.000000  0.000000
  1.230959  1.026559  0.000000        14        15        14  3.563023  0.348314  0.953927  0.000000  0.012213  0.000000  0.000000
  0.775048  2.447948  0.000000        14        15        14  3.563027  0.348273  0.953946  0.000000  0.012235  0.000000  0.000000
  1.732461  1.895186  0.000000        14        15        14  3.563028  0.793070  0.507691  0.000000  0.267753  0.000000  0.000000
  1.458915  1.210813  0.000000        14        16        13  3.563673  0.603130  1.127367  0.000000  0.010649  0.000000  0.000000
  0.547093  2.263694  0.000000        14        16        13  3.563687  0.603157  1.127413  0.000000  0.010638  0.000000  0.000000
  1.458915  1.105525  0.000000        14        16        13  3.563741  0.556393  1.127116  0.000000  0.210247  0.000000  0.000000
  0.547093  2.368982  0.000000        14        16        13  3.563752  0.556389  1.127162  0.000000  0.210256  0.000000  0.000000
  0.227955  1.816220  0.000000        14        16        13  3.563777  0.802665  0.883757  0.000000  0.349791  0.000000  0.000000
  1.778052  1.658288  0.000000        14        16        13  3.563798  0.802698  0.883795  0.000000  0.349788  0.000000  0.000000
  0.319138  1.868864  0.000000        14        16        13  3.563898  0.985886  0.745109  0.000000  0.229477  0.000000  0.000000
  1.686870  1.605644  0.000000        14        16        13  3.563933  0.985909  0.745071  0.000000  0.229414  0.000000  0.000000
  0.227955  0.500118  0.000000        14        16        13  3.564001  1.234489  0.884804  0.000000 -0.466843  0.000000  0.000000
  1.778052  2.974389  0.000000        14        16        13  3.564002  1.234539  0.884868  0.000000 -0.466828  0.000000  0.000000
  0.319138  0.447474  0.000000        14        16        13  3.564003  1.374919  0.745588  0.000000 -0.385479  0.000000  0.000000
  1.686870  3.027033  0.000000        14        16        13  3.564015  1.374959  0.745610  0.000000 -0.385483  0.000000  0.000000
  0.410320  1.395067  0.000000        14        16        13  3.564710  0.000188  0.000188  0.000000  0.000110  0.000000  0.000000
  0.592684  1.500355  0.000000        14        16        13  3.564725  0.000302  0.000153  0.000000  0.000033  0.000000  0.000000
  1.595688  2.079440  0.000000        14        16        13  3.564738  0.000144  0.000144  0.000000  0.000084  0.000000  0.000000
  1.413324  1.974152  0.000000        14        16        13  3.564747  0.000286  0.000144  0.000000  0.000031  0.000000  0.000000
  0.592684  0.815983  0.000000        14        16        13  3.564778  0.000312  0.000164  0.000000 -0.000075  0.000000  0.000000
  1.003004  1.263457  0.000000        14        16        13  3.564783  0.000156  0.000283  0.000000 -0.000047  0.000000  0.000000
  0.410320  0.921271  0.000000        14        16        13  3.564785  0.000270  0.000215  0.000000 -0.000104  0.000000  0.000000
  1.003004  2.211050  0.000000        14        16        13  3.564799  0.000130  0.000236  0.000000 -0.000039  0.000000  0.000000
  1.413324  2.658525  0.000000        14        16        13  3.564799  0.000250  0.000132  0.000000 -0.000060  0.000000  0.000000
  1.595688  2.553236  0.000000        14        16        13  3.564807  0.000207  0.000164  0.000000 -0.000079  0.000000  0.000000
  1.003004  1.052881  0.000000        14        16        13  3.564973  0.000104  0.000317  0.000000  0.000061  0.000000  0.000000
  1.003004  2.421626  0.000000        14        16        13  3.564992  0.000089  0.000272  0.000000  0.000053  0.000000  0.000000
  0.364729  0.473796  0.000000        14        15        13  3.565944  0.000006  0.000003  0.000000 -0.000002  0.000000  0.000000
  1.641279  3.000711  0.000000        14        15        13  3.565955  0.000006  0.000003  0.000000 -0.000002  0.000000  0.000000
  1.413324  1.237135  0.000000        14        15        13  3.565964  0.000002  0.000005  0.000000  0.000000  0.000000  0.000000
  0.227955  1.763576  0.000000        14        15        13  3.565967  0.000004  0.000003  0.000000  0.000002  0.000000  0.000000
  0.227955  0.552763  0.000000        14        15        13  3.565971  0.000005  0.000003  0.000000 -0.000002  0.000000  0.000000
  0.592684  2.237372  0.000000        14        15        13  3.565987  0.000002  0.000005  0.000000  0.000000  0.000000  0.000000
  1.778052  1.710932  0.000000        14        15        13  3.565994  0.000003  0.000003  0.000000  0.000002  0.000000  0.000000
  1.778052  2.921745  0.000000        14        15        13  3.566001  0.000005  0.000003  0.000000 -0.000002  0.000000  0.000000
  1.413324  1.079203  0.000000        14        15        13  3.566073  0.000002  0.000005  0.000000  0.000001  0.000000  0.000000
  0.592684  2.395304  0.000000        14        15        13  3.566074  0.000002  0.000005  0.000000  0.000001  0.000000  0.000000
  0.364729  1.842542  0.000000        14        15        13  3.566105  0.000003  0.000003  0.000000  0.000001  0.000000  0.000000
  1.641279  1.631966  0.000000        14        15        13  3.566134  0.000004  0.000003  0.000000  0.000001  0.000000  0.000000
  0.364729  0.473796  0.000000        14        16        14  3.567435  0.000007  0.000003  0.000000 -0.000003  0.000000  0.000000
  1.641279  3.000711  0.000000        14        16        14  3.567443  0.000006  0.000003  0.000000 -0.000003  0.000000  0.000000
  1.778052  2.921745  0.000000        14        16        14  3.567458  0.000006  0.000003  0.000000 -0.000003  0.000000  0.000000
  0.592684  2.237372  0.000000        14        16        14  3.567461  0.000002  0.000005  0.000000  0.000000  0.000000  0.000000
  1.778052  1.710932  0.000000        14        16        14  3.567472  0.000004  0.000003  0.000000  0.000002  0.000000  0.000000
  1.413324  1.237135  0.000000        14        16        14  3.567480  0.000002  0.000006  0.000000  0.000000  0.000000  0.000000
  0.227955  0.552763  0.000000        14        16        14  3.567482  0.000006  0.000003  0.000000 -0.000003  0.000000  0.000000
  0.227955  1.763576  0.000000        14        16        14  3.567497  0.000004  0.000003  0.000000  0.000002  0.000000  0.000000
  0.592684  2.395304  0.000000        14        16        14  3.567587  0.000002  0.000006  0.000000  0.000001  0.000000  0.000000
  1.413324  1.079203  0.000000        14        16        14  3.567593  0.000001  0.000005  0.000000  0.000001  0.000000  0.000000
  0.364729  1.842542  0.000000        14        16        14  3.567611  0.000004  0.000003  0.000000  0.000002  0.000000  0.000000
  1.641279  1.631966  0.000000        14        16        14  3.567615  0.000004  0.000003  0.000000  0.000002  0.000000  0.000000
  0.638275  2.263694  0.000000        14        16        14  3.567760  0.000002  0.000004  0.000000  0.000001  0.000000  0.000000
  1.367733  1.210813  0.000000        14        16        14  3.567783  0.000002  0.000004  0.000000  0.000001  0.000000  0.000000
  0.364729  0.526441  0.000000        14        16        14  3.567789  0.000005  0.000003  0.000000 -0.000002  0.000000  0.000000
  1.732461  2.895423  0.000000        14        16        14  3.567789  0.000005  0.000002  0.000000 -0.000002  0.000000  0.000000
  1.641279  2.948067  0.000000        14        16        14  3.567791  0.000005  0.000003  0.000000 -0.000002  0.000000  0.000000
  0.364729  1.789898  0.000000        14        16        14  3.567797  0.000003  0.000002  0.000000  0.000001  0.000000  0.000000
  1.641279  1.684610  0.000000        14        16        14  3.567803  0.000003  0.000003  0.000000  0.000001  0.000000  0.000000
  0.273547  0.579085  0.000000        14        16        14  3.567811  0.000005  0.000002  0.000000 -0.000002  0.000000  0.000000
  1.732461  1.737254  0.000000        14        16        14  3.567824  0.000003  0.000002  0.000000  0.000001  0.000000  0.000000
  0.273547  1.737254  0.000000        14        16        14  3.567847  0.000003  0.000002  0.000000  0.000001  0.000000  0.000000
  0.638275  2.368982  0.000000        14        16        14  3.567864  0.000001  0.000004  0.000000  0.000000  0.000000  0.000000
  1.367733  1.105525  0.000000        14        16        14  3.567876  0.000001  0.000004  0.000000  0.000000  0.000000  0.000000
  0.683866  2.290016  0.000000        14        16        14  3.569005  0.000001  0.000003  0.000000  0.000001  0.000000  0.000000
  0.364729  1.737254  0.000000        14        16        14  3.569011  0.000002  0.000002  0.000000  0.000001  0.000000  0.000000
  1.641279  1.737254  0.000000        14        16        14  3.569014  0.000002  0.000002  0.000000  0.000001  0.000000  0.000000
  1.322142  1.184491  0.000000        14        16        14  3.569027  0.000001  0.000003  0.000000  0.000001  0.000000  0.000000
  0.683866  2.342660  0.000000        14        16        14  3.569040  0.000001  0.000003  0.000000  0.000000  0.000000  0.000000
  1.322142  1.131847  0.000000        14        16        14  3.569055  0.000001  0.000003  0.000000  0.000000  0.000000  0.000000
  1.686870  2.869101  0.000000        14        16        14  3.569069  0.000004  0.000002  0.000000 -0.000001  0.000000  0.000000
  1.641279  2.895423  0.000000        14        16        14  3.569085  0.000003  0.000002  0.000000 -0.000001  0.000000  0.000000
  0.319138  0.605407  0.000000        14        16        14  3.569087  0.000003  0.000002  0.000000 -0.000001  0.000000  0.000000
  0.364729  0.579085  0.000000        14        16        14  3.569090  0.000003  0.000002  0.000000 -0.000001  0.000000  0.000000
  1.686870  1.763576  0.000000        14        16        14  3.569125  0.000002  0.000002  0.000000  0.000001  0.000000  0.000000
  0.319138  1.710932  0.000000        14        16        14  3.569135  0.000002  0.000002  0.000000  0.000001  0.000000  0.000000
  1.458915  2.790135  0.000000        14        15        14  3.569697  1.027754  0.934346  0.000000 -0.582422  0.000000  0.000000
  0.319138  0.815983  0.000000        14        15        14  3.569703  1.457307  0.499828  0.000000 -0.334377  0.000000  0.000000
  0.547093  0.684373  0.000000        14        15        14  3.569706  1.027769  0.934386  0.000000 -0.582421  0.000000  0.000000
  1.686870  2.658525  0.000000        14        15        14  3.569712  1.457219  0.499755  0.000000 -0.334385  0.000000  0.000000
  0.319138  1.500355  0.000000        14        15        14  3.569723  0.771131  0.498623  0.000000  0.331219  0.000000  0.000000
  1.686870  1.974152  0.000000        14        15        14  3.569732  0.771122  0.498546  0.000000  0.331219  0.000000  0.000000
  1.458915  1.842542  0.000000        14        15        14  3.569892  0.746381  0.933809  0.000000  0.221211  0.000000  0.000000
  0.547093  1.631966  0.000000        14        15        14  3.569895  0.746418  0.933799  0.000000  0.221148  0.000000  0.000000
  0.866231  2.184728  0.000000        14        15        14  3.569909  0.694562  0.987763  0.000000  0.189258  0.000000  0.000000
  1.139777  1.289779  0.000000        14        15        14  3.569936  0.694603  0.987708  0.000000  0.189279  0.000000  0.000000
  0.866231  2.447948  0.000000        14        15        14  3.570136  0.281544  0.989957  0.000000  0.049420  0.000000  0.000000
  1.139777  1.026559  0.000000        14        15        14  3.570146  0.281581  0.989931  0.000000  0.049410  0.000000  0.000000
  1.914826  3.211287  0.000000        14        15        14  3.570395  0.000005  0.000019  0.000000  0.000003  0.000000  0.000000
  0.091182  0.263220  0.000000        14        15        14  3.570421  0.000006  0.000031  0.000000  0.000005  0.000000  0.000000
  1.823644  3.263931  0.000000        14        15        14  3.570426  0.000035  0.000031  0.000000  0.000024  0.000000  0.000000
  0.182364  0.210576  0.000000        14        15        14  3.570445  0.000043  0.000040  0.000000  0.000030  0.000000  0.000000
  1.823644  1.368745  0.000000        14        15        14  3.570535  0.000017  0.000017  0.000000 -0.000014  0.000000  0.000000
  0.273547  2.368982  0.000000        14        15        14  3.570559  0.000034  0.000006  0.000000  0.000009  0.000000  0.000000
  1.914826  1.421389  0.000000        14        15        14  3.570559  0.000008  0.000058  0.000000 -0.000015  0.000000  0.000000
  0.182364  2.105762  0.000000        14        15        14  3.570566  0.000018  0.000016  0.000000 -0.000014  0.000000  0.000000
  0.273547  2.263694  0.000000        14        15        14  3.570587  0.000000  0.000000  0.000000 -0.000000  0.000000  0.000000
  0.091182  2.053118  0.000000        14        15        14  3.570590  0.000005  0.000049  0.000000 -0.000009  0.000000  0.000000
  1.732461  1.105525  0.000000        14        15        14  3.570606  0.000080  0.000012  0.000000  0.000021  0.000000  0.000000
  1.732461  1.210813  0.000000        14        15        14  3.570647  0.000027  0.000005  0.000000 -0.000007  0.000000  0.000000
  1.367733  1.210813  0.000000        14        15        13  3.570951  0.000002  0.000004  0.000000  0.000001  0.000000  0.000000
  0.364729  0.526441  0.000000        14        15        13  3.570966  0.000004  0.000002  0.000000 -0.000002  0.000000  0.000000
  0.364729  1.789898  0.000000        14        15        13  3.570971  0.000002  0.000002  0.000000  0.000001  0.000000  0.000000
  0.638275  2.263694  0.000000        14        15        13  3.570975  0.000002  0.000004  0.000000  0.000001  0.000000  0.000000
  0.273547  0.579085  0.000000        14        15        13  3.570977  0.000004  0.000002  0.000000 -0.000001  0.000000  0.000000
  1.641279  2.948067  0.000000        14        15        13  3.570989  0.000004  0.000002  0.000000 -0.000002  0.000000  0.000000
  0.273547  1.737254  0.000000        14        15        13  3.570993  0.000003  0.000002  0.000000  0.000001  0.000000  0.000000
  1.641279  1.684610  0.000000        14        15        13  3.570997  0.000003  0.000003  0.000000  0.000001  0.000000  0.000000
  1.732461  2.895423  0.000000        14        15        13  3.571011  0.000004  0.000002  0.000000 -0.000002  0.000000  0.000000
  1.732461  1.737254  0.000000        14        15        13  3.571018  0.000003  0.000002  0.000000  0.000001  0.000000  0.000000
  1.367733  1.105525  0.000000        14        15        13  3.571045  0.000001  0.000004  0.000000  0.000000  0.000000  0.000000
  0.638275  2.368982  0.000000        14        15        13  3.571055  0.000001  0.000004  0.000000  0.000000  0.000000  0.000000
  0.957413  2.079440  0.000000        14        15        14  3.572027  0.000308  0.000390  0.000000 -0.000034  0.000000  0.000000
  1.048595  1.395067  0.000000        14        15        14  3.572040  0.000300  0.000380  0.000000 -0.000033  0.000000  0.000000
