 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  sp  sm
  1.322142  2.395304  0.000000        14        16        13  2.504632  3.602504  3.223085  0.000000  0.012905  6.812685
  0.729457  1.210813  0.000000        14        16        13  2.504638  3.552338  3.336941  0.000000  6.872819  0.016460
  1.276551  2.263694  0.000000        14        16        13  2.504667  3.552299  3.337004  0.000000  0.016455  6.872846
  0.592684  1.131847  0.000000        14        16        13  2.504730  3.116946  3.705626  0.000000  6.809467  0.013105
  1.413324  2.342660  0.000000        14        16        13  2.504747  3.117079  3.705575  0.000000  0.013098  6.809556
  0.638275  1.263457  0.000000        14        15        13  2.593614  0.002066  0.001799  0.000000  0.003860  0.000005
  1.367733  2.211050  0.000000        14        15        13  2.593616  0.001933  0.001680  0.000000  0.000004  0.003608
  1.413324  2.237372  0.000000        14        15        13  2.593620  0.001756  0.001885  0.000000  0.000005  0.003636
  0.592684  1.237135  0.000000        14        15        13  2.593623  0.001822  0.001958  0.000000  0.003774  0.000005
  1.413324  2.184728  0.000000        14        15        14  2.593647  0.002727  0.002374  0.000000  0.000027  0.005074
  0.592684  1.289779  0.000000        14        15        14  2.593665  0.003061  0.002667  0.000000  0.005696  0.000031
  0.775048  1.131847  0.000000        14        15        13  2.593699  0.001928  0.002081  0.000000  0.004003  0.000006
  1.230959  2.342660  0.000000        14        15        13  2.593707  0.001667  0.001801  0.000000  0.000005  0.003463
  0.775048  1.184491  0.000000        14        15        13  2.593740  0.002105  0.002237  0.000000  0.004337  0.000005
  1.230959  2.290016  0.000000        14        15        13  2.593753  0.001804  0.001917  0.000000  0.000005  0.003716
  1.185368  2.316338  0.000000        14        15        14  2.593795  0.002308  0.003102  0.000000  0.000029  0.005381
  0.820640  1.158169  0.000000        14        15        14  2.593824  0.002671  0.003592  0.000000  0.006229  0.000034
  0.638275  1.052881  0.000000        14        15        13  2.593890  0.002211  0.001939  0.000000  0.004146  0.000004
  1.367733  2.421626  0.000000        14        15        13  2.593915  0.002096  0.001839  0.000000  0.000004  0.003931
  0.592684  1.079203  0.000000        14        15        13  2.593960  0.002067  0.002204  0.000000  0.004266  0.000005
  1.413324  2.395304  0.000000        14        15        13  2.593980  0.002072  0.002208  0.000000  0.000005  0.004275
  1.413324  2.447948  0.000000        14        15        14  2.594134  0.003275  0.002811  0.000000  0.000036  0.006051
  0.592684  1.026559  0.000000        14        15        14  2.594158  0.003604  0.003093  0.000000  0.006657  0.000040
  1.413324  2.184728  0.000000        14        16        14  2.597562  2.797835  2.436807  0.000000  0.027945  5.206697
  0.592684  1.289779  0.000000        14        16        14  2.597580  2.797512  2.436433  0.000000  5.205993  0.027951
  1.185368  2.316338  0.000000        14        16        14  2.597725  2.235605  3.000721  0.000000  0.028124  5.208203
  0.820640  1.158169  0.000000        14        16        14  2.597772  2.235136  3.000230  0.000000  5.207238  0.028127
  1.413324  2.447948  0.000000        14        16        14  2.598061  2.836730  2.436760  0.000000  0.031137  5.242353
  0.592684  1.026559  0.000000        14        16        14  2.598082  2.836479  2.436373  0.000000  5.241699  0.031152
  0.638275  1.263457  0.000000        14        16        13  2.598446  3.190139  2.773083  0.000000  5.955853  0.007368
  1.367733  2.211050  0.000000        14        16        13  2.598454  3.190426  2.773245  0.000000  0.007372  5.956298
  0.592684  1.237135  0.000000        14        16        13  2.598455  2.847837  3.063578  0.000000  5.903254  0.008161
  1.413324  2.237372  0.000000        14        16        13  2.598460  2.848068  3.063712  0.000000  0.008160  5.903619
  0.775048  1.131847  0.000000        14        16        13  2.598514  2.843257  3.068925  0.000000  5.904058  0.008124
  1.230959  2.342660  0.000000        14        16        13  2.598534  2.843444  3.069318  0.000000  0.008128  5.904634
  0.775048  1.184491  0.000000        14        16        13  2.598545  2.893085  3.070631  0.000000  5.956251  0.007465
  1.230959  2.290016  0.000000        14        16        13  2.598577  2.893253  3.070982  0.000000  0.007467  5.956769
  0.638275  1.052881  0.000000        14        16        13  2.598732  3.160336  2.772638  0.000000  5.926631  0.006343
  1.367733  2.421626  0.000000        14        16        13  2.598751  3.160508  2.772657  0.000000  0.006348  5.926817
  0.592684  1.079203  0.000000        14        16        13  2.598791  2.868852  3.062420  0.000000  5.924742  0.006530
